wallet_address,erc20_txcount_sent_to_brdg,erc20_total_sent_to_brdg,erc20_txcount_received_from_brdg,erc20_total_received_from_brdg,erc20_net_balance,t12_txcnt_sent_to_brdg,t12_total_sent_to_brdg,t12_txcnt_received_from_brdg,t12_total_received_from_brdg,t12_net_balance,diff_net_balance
0xf9ecd9dc487297aa6a9ff1eae42230cf76bb8e7b,2,69.93852,2,74.85671749,4.918197489999997,2,74.85671749,2,69.93852,-4.918197489999997,0.0
0xe6183f1f33fc093521e1c93b3a255c866ed04a91,1,150.0,2,154.9,4.900000000000006,2,154.9,1,150.0,-4.900000000000006,0.0
0x64c82ddd8819e655107dbf77f29a9398f1c1f4d7,0,0.0,1,4.9,4.9,1,4.9,0,0.0,-4.9,0.0
0xb56b6ebe9c644c26998c1d528760cd29f92e6842,0,0.0,1,4.87286,4.87286,0,0.0,0,0.0,0.0,4.87286
0xae276ed2f1fee7f17670dc30394f275d68150425,1,47.31,1,52.16398771,4.853987709999998,1,52.16398771,1,47.31,-4.853987709999998,0.0
0x25b8489f3f84834f17cd7f25a9c6f2ddc7bc3722,1,35.36,1,40.17475102,4.814751020000003,1,40.17475102,1,35.35999999,-4.814751030000004,-1.000000082740371e-08
0xdcd919133acb222d3abf45b06a9c128319a3b98c,1,104.66,1,109.46327754,4.8032775400000105,1,109.46327754,1,104.65999999,-4.803277550000004,-9.999993721976352e-09
0x45dab7ad7484fc3dbc677effe65f709be89581ed,0,0.0,3,4.80005999,4.80005999,4,6.00005996,0,0.0,-6.00005996,-1.1999999699999995
0xa515f10136d8a80b472760773c5aa8f88515405e,7,238.98413207,1,243.42297949,4.438847420000002,1,243.42297949,7,238.98413204,-4.438847449999997,-2.999999537678377e-08
0x213f48d9502193a1c0d5b10404c5e9e9865d1c2d,0,0.0,1,4.4,4.4,1,4.4,0,0.0,-4.4,0.0
0x96e69abedaff9a31599893848a2c64ceac96e295,1,66.0502,1,70.36614766,4.315947659999992,1,70.36614766,1,66.0502,-4.315947659999992,0.0
0x8b62f7ece24cb39090528cbe042165856c142d51,0,0.0,1,4.285,4.285,1,4.285,0,0.0,-4.285,0.0
0xc2e592c35ccbfad96004510b3addbe307d5241bb,0,0.0,1,4.2,4.2,0,0.0,0,0.0,0.0,4.2
0x56ab118af926dbdb1a9e6739285d6f4eacdd5b1b,0,0.0,1,4.2,4.2,1,4.2,0,0.0,-4.2,0.0
0x91302b6c5adbcf252e15c1e28fac8fe2d7b28cc0,1,128.6102,1,132.8,4.1898000000000195,1,132.8,1,128.61019999,-4.189800009999999,-9.999979511121637e-09
0xa31fc3b339c4187368a19d58c86c6fe033980c27,1,41.89744671,1,46.07266868,4.175221970000003,1,46.07266868,1,41.8974467,-4.175221979999996,-9.999993721976352e-09
0xd6b67b0c9e6fa50267f5b45ce853c23bbe2a7f31,0,0.0,1,4.1669,4.1669,1,4.1669,0,0.0,-4.1669,0.0
0xd5609753d821838e8b3b7e2753fe3c5b0bdb73d1,1,76.93,1,81.07527963,4.14527962999999,1,81.07527963,1,76.93,-4.14527962999999,0.0
0x312034b2808a0465f2f6dbc21578d9ee3d9b2906,3,100.36366273000002,1,104.49294372,4.129280989999984,1,104.49294372,3,100.36366273,-4.129280989999998,-1.4210854715202004e-14
0x8c06e00c45e4c96642a019ff24e2ef11792542d6,0,0.0,2,4.0,4.0,3,5.0,0,0.0,-5.0,-1.0
0xf957ed23ea8f7133e53561bf40946b1090f7bacb,0,0.0,2,4.0,4.0,2,3.99999999,0,0.0,-3.99999999,9.99999993922529e-09
0x72c8688782328fa9988a9ad0151bf7ec078b1abe,0,0.0,1,4.0,4.0,0,0.0,0,0.0,0.0,4.0
0x61a097a8d09008586e8ff8c7dec9f8be21e07ccf,0,0.0,2,4.0,4.0,0,0.0,0,0.0,0.0,4.0
0x8f218a39f9ad72682e87647d43db4952ba5b4f0a,2,105.23211101,2,109.1329141,3.9008030899999966,2,109.13291409,2,105.232111,-3.9008030899999966,0.0
0xcffcf03adcdf65b1e6efacc899bfaff3d3cb95f7,0,0.0,1,3.77993999,3.77993999,1,3.77993999,0,0.0,-3.77993999,0.0
0xca8eeef18ddd9dc8320a6d64418c4756ec008a6e,0,0.0,2,3.65122,3.65122,0,0.0,0,0.0,0.0,3.65122
0xd45365a0255bb1421dc0a55cb1c3091baf2536b1,1,41.0,1,44.648859,3.6488590000000016,1,44.648859,1,41.0,-3.6488590000000016,0.0
0x58f391cb4820c05e6167943c11acdae83a41dd19,1,111.0,1,114.61083271,3.610832709999997,1,114.6108327,1,111.0,-3.610832700000003,9.999993721976352e-09
0xc7d54b404e583bf072da75f0669109551680d17b,1,107.72,1,111.25598979,3.535989790000002,1,111.25598979,1,107.71999999,-3.535989799999996,-9.999993721976352e-09
0x4891fb6642b54c9d183bbb254fe13c1b34da4d13,1,5.2,2,8.72,3.5200000000000005,3,19.020000000000003,1,5.2,-13.820000000000004,-10.300000000000004
0xac0fd578f432b5545efe4ff36291154496bbfb47,0,0.0,1,3.5,3.5,1,3.5,0,0.0,-3.5,0.0
0xe4aaa5af02bcd94489e77bbc0a96e366f67c0443,1,105.71019745,1,109.15067229,3.4404748400000074,1,109.15067229,1,105.71019744,-3.440474850000001,-9.999993721976352e-09
0xe3ce6f061197fc416535b99c5d77aa526872dc7e,2,217.55020000000002,1,220.97954884,3.4293488399999887,1,220.97954884,2,217.55020000000002,-3.4293488399999887,0.0
0xa8ae46991966641fbf8850ab7cd942a3c45a49f5,0,0.0,1,3.4,3.4,0,0.0,0,0.0,0.0,3.4
0xca1f90468629c2475fd8585e2c0f2a0b3b501376,2,103.61984931,1,107.0,3.3801506899999936,1,107.0,2,103.61984931,-3.3801506899999936,0.0
0x7e4742be6b83d0086fd04fa2d173323684a9c4ea,1,33.3202,2,36.7,3.379800000000003,2,36.7,1,33.32019999,-3.379800010000004,-1.000000082740371e-08
0x55a1b489b09ade3a5735868aa791c1a651d59ce8,2,102.83214007000001,1,106.15363054,3.3214904699999863,1,106.15363054,2,102.83214006,-3.3214904799999942,-1.0000007932831068e-08
0xdca9718803dc6efa2c77c73951429bf536443ddb,1,101.178,1,104.49924392,3.3212439200000006,1,104.49924392,1,101.17799999,-3.3212439299999943,-9.999993721976352e-09
0x4fc5f322e5e9f19a2e057a1cd7814c3a8d50c3d6,0,0.0,1,3.3,3.3,0,0.0,0,0.0,0.0,3.3
0x3811bd5eddc05881c91374546a1bc978a12855ee,0,0.0,2,3.2956114000000003,3.2956114000000003,3,9.495611400000001,0,0.0,-9.495611400000001,-6.200000000000001
0x1f043fe670a1cc4a7c8a0b1425e029541068fab7,1,100.0,2,103.28247519,3.2824751899999995,2,103.28247518,1,100.0,-3.282475180000006,9.999993721976352e-09
0x9ce86d51c399a071d1723506986fe3e5faacb728,1,101.09582415,1,104.35115604,3.255331890000008,1,104.35115604,1,101.09582414,-3.2553319000000016,-9.999993721976352e-09
0xedb4505f1eaf26bf531661560644c4fb9594f076,2,39.44236155,1,42.65564621,3.2132846599999993,1,42.65564621,2,39.44236155,-3.2132846599999993,0.0
0x4fab72611cddcf2327d761c9d66a44c8e949e824,0,0.0,1,3.20123154,3.20123154,0,0.0,0,0.0,0.0,3.20123154
0x20c64370718b08a8d9aa50a2f70f7cae587a9bd1,1,100.0,1,103.2,3.200000000000003,1,103.2,1,100.0,-3.200000000000003,0.0
0x65036f099e986ed6807f1cf34ad33083d1c90132,0,0.0,1,3.2,3.2,1,3.2,0,0.0,-3.2,0.0
0x461266d5ebe2efc1ef9c78d347901b4b281c6f02,12,50.897999999999996,14,54.0,3.102000000000004,19,95.0,12,1184.89839999,1089.89839999,1093.00039999
0xe607c84bb7034bc0bb46584905aeb56b8eaccbd6,1,46.6904,1,49.74174348,3.05134348,1,49.74174348,1,46.69039999,-3.0513434899999936,-9.999993721976352e-09
0x41cef9bbe90e3d486abdf901a2f1e337e59e32c1,1,108.0,1,111.04,3.0400000000000063,1,111.04,1,108.0,-3.0400000000000063,0.0
0x7ccf320b639659eda8f55d677b385a41aaea610f,0,0.0,1,3.0,3.0,0,0.0,0,0.0,0.0,3.0
0x05815404ed24e4890ece093e48ce3fd86cf71d84,0,0.0,1,3.0,3.0,1,3.0,0,0.0,-3.0,0.0
0xcced640b410ec52fcc0a97595eab77bbaf387995,0,0.0,1,3.0,3.0,0,0.0,0,0.0,0.0,3.0
0x9c0316eeb39a7dcd4517ee7ac06f13d7a4432b1e,0,0.0,1,3.0,3.0,0,0.0,0,0.0,0.0,3.0
0xfd8130e124a6cadc5f3885dd0ede23ac5a9fdd0f,0,0.0,1,3.0,3.0,0,0.0,0,0.0,0.0,3.0
0xe016dbd275401f7048eba948d87560828800b7ad,0,0.0,1,3.0,3.0,0,0.0,0,0.0,0.0,3.0
0x6876efd6ae5fdc870a0035708c8001fa0fbe1d51,0,0.0,1,3.0,3.0,0,0.0,0,0.0,0.0,3.0
0x2d2614dbea5977e935d360ab9962ba6610e5b0e7,0,0.0,1,3.0,3.0,0,0.0,0,0.0,0.0,3.0
0x39c76e36cf6e2c3bea638d79f4f266a1610822b9,0,0.0,1,3.0,3.0,0,0.0,0,0.0,0.0,3.0
0x49de8259f1b2f451619c35267dfdb501804ab311,0,0.0,1,3.0,3.0,0,0.0,0,0.0,0.0,3.0
0x6673eb06bb91aed47f5c4a5041a0062171d4af73,0,0.0,1,3.0,3.0,0,0.0,0,0.0,0.0,3.0
0x2d266a7f37c24fc397d9ee1232a4c3dfb14ed594,0,0.0,1,3.0,3.0,0,0.0,0,0.0,0.0,3.0
0x13b1e6b06440bbf820f1d184ff7bd6b66dd3e073,1,115.0,1,118.0,3.0,1,118.0,1,115.0,-3.0,0.0
0xd42939a668d03e087f8d0090145538dbf7eef018,0,0.0,1,3.0,3.0,0,0.0,0,0.0,0.0,3.0
0x9be11f5c18d705d2bb683694b728fffc526408be,0,0.0,1,3.0,3.0,0,0.0,0,0.0,0.0,3.0
0x1847f988ba8e98918b8b8f1d003a15c06f864752,0,0.0,1,3.0,3.0,0,0.0,0,0.0,0.0,3.0
0x14a60e101944819f0dab95ff1f9ed0d8d61a74e9,0,0.0,1,3.0,3.0,1,3.0,0,0.0,-3.0,0.0
0x7d15544b3c674debd9bf9a7c89c1071fd7f2c45c,0,0.0,1,3.0,3.0,0,0.0,0,0.0,0.0,3.0
0x147b441781021c2cf75aa1f828e846c2269d8e34,0,0.0,1,3.0,3.0,0,0.0,0,0.0,0.0,3.0
0x263f170dc8f0bc1d2b421da734c20adf4529f423,0,0.0,1,3.0,3.0,0,0.0,0,0.0,0.0,3.0
0x18e8432a516755777c95e5aabd2ec0a7e942f885,0,0.0,1,3.0,3.0,0,0.0,0,0.0,0.0,3.0
0x50da610c526efaaab1910fe757ba0671dd32bca1,0,0.0,1,3.0,3.0,0,0.0,0,0.0,0.0,3.0
0xfb50cd03e70f508666b69bdae0277829de25e92f,0,0.0,1,3.0,3.0,0,0.0,0,0.0,0.0,3.0
0x439db283243f6f7b8024be09afd994457075743b,0,0.0,1,3.0,3.0,0,0.0,0,0.0,0.0,3.0
0xfec6fcad34bd38c8a8d6f8b1f04edd99a079f65f,0,0.0,1,3.0,3.0,0,0.0,0,0.0,0.0,3.0
0x17e72635a4aaefff3eabeb0c7a56db670bc3a5a1,0,0.0,1,3.0,3.0,0,0.0,0,0.0,0.0,3.0
0xb7c92314417e8d39703c559fca3c35041b487915,0,0.0,1,3.0,3.0,0,0.0,0,0.0,0.0,3.0
0x23ab8bb40024b00f4459dc509e9fd21564c15f61,0,0.0,1,3.0,3.0,1,3.0,0,0.0,-3.0,0.0
0x9e2c9246b2b659329042def30a7550b9817a35fb,0,0.0,1,3.0,3.0,0,0.0,0,0.0,0.0,3.0
0x83c63e1f10b912423c9d58ca9fc5df92098463b6,0,0.0,1,3.0,3.0,0,0.0,0,0.0,0.0,3.0
0x96640ed9ff6f3e84a3b31133523b7308c50dae24,0,0.0,1,3.0,3.0,2,9.0,0,0.0,-9.0,-6.0
0x080ca31b391ff74db8374d6a201d0ac4e538e0c4,0,0.0,1,3.0,3.0,2,9.0,0,0.0,-9.0,-6.0
0x6bca7d2ec164455b3523fdb851f8e25129ec623b,0,0.0,1,3.0,3.0,0,0.0,0,0.0,0.0,3.0
0x52b5af637d5ebb3f532d4c2811645da9897e83ba,0,0.0,1,3.0,3.0,0,0.0,0,0.0,0.0,3.0
0xb26712fe26fb7310b9766a1161e77dedf6890231,0,0.0,1,3.0,3.0,0,0.0,0,0.0,0.0,3.0
0x005c0eada128bf065e4f13b4884b04b115019272,0,0.0,1,3.0,3.0,2,6.0,0,0.0,-6.0,-3.0
0x8f309d85ccc1b327871a5b65c3afe3a0d1459fd2,0,0.0,1,3.0,3.0,0,0.0,0,0.0,0.0,3.0
0x91db2c59ab9768cee4215d43dde911cb9ab9fed6,0,0.0,1,3.0,3.0,0,0.0,0,0.0,0.0,3.0
0xaf7085fa4830e55423522344a49de342b28a5a89,0,0.0,1,3.0,3.0,0,0.0,0,0.0,0.0,3.0
0xc80e564a0215af3c1859fe8613cc9c817e47e8d0,0,0.0,1,3.0,3.0,0,0.0,0,0.0,0.0,3.0
0xe6753fc44a2054dd5299fe5d9894b9f9529fc49e,0,0.0,1,3.0,3.0,0,0.0,0,0.0,0.0,3.0
0x277de232ff9f65a56588fd1294ba80c0ac9e9e2d,1,100.0,3,103.0,3.0,3,103.0,1,100.0,-3.0,0.0
0xfdfc259070c6a88e14e9c16339c467ad6615e163,0,0.0,1,3.0,3.0,0,0.0,0,0.0,0.0,3.0
0x5ae1eac71c71bd814f116cc09d63b9214a9c79ab,0,0.0,1,3.0,3.0,2,6.0,0,0.0,-6.0,-3.0
0xfb8000799413855938f464aece2e16d0bc0e9e69,0,0.0,1,3.0,3.0,0,0.0,0,0.0,0.0,3.0
0x8c7ffd48e57b637d1d8d3a65ef1f84071eb2daed,0,0.0,1,3.0,3.0,0,0.0,0,0.0,0.0,3.0
0xad468208c96c2b4475a6439b0923f0c3c245de41,0,0.0,1,3.0,3.0,0,0.0,0,0.0,0.0,3.0
0xf1dd1eb90899a20139a75a26f07716d97a256c8c,0,0.0,1,3.0,3.0,0,0.0,0,0.0,0.0,3.0
0xbcd8b33d18f8c3c3c57dd13864da2569b2ab4738,0,0.0,1,3.0,3.0,0,0.0,0,0.0,0.0,3.0
0xf792e32ec309442acc94da955c7ea9ad69c89128,0,0.0,1,3.0,3.0,0,0.0,0,0.0,0.0,3.0
0xe0f4a738cd210098b1275c976dcf9a788db90bb1,0,0.0,1,3.0,3.0,1,3.0,0,0.0,-3.0,0.0
0x0a871f09103ba9bf5ea89e1818a3e65ba39dd0c3,0,0.0,1,3.0,3.0,0,0.0,0,0.0,0.0,3.0
0xd39dab76b280880703c31dbc75ebe7892bff257d,0,0.0,1,3.0,3.0,0,0.0,0,0.0,0.0,3.0
0x1b0dcbcae8153f577f7c85d6944ca6db471c60c2,0,0.0,1,3.0,3.0,0,0.0,0,0.0,0.0,3.0
0x18d130a2b0bf48421367d4f8c80c3aede86c6fea,0,0.0,1,3.0,3.0,0,0.0,0,0.0,0.0,3.0
0x6ddcad6f23ba28515cbd9558cf771c52e9c53d3e,0,0.0,1,3.0,3.0,1,3.0,0,0.0,-3.0,0.0
0x50269a2b4f4454b54a878902d29bc0cc7702fc0d,0,0.0,1,3.0,3.0,0,0.0,0,0.0,0.0,3.0
0x81a244452e181e78c591ad3123418ce240491510,0,0.0,1,3.0,3.0,1,3.0,0,0.0,-3.0,0.0
0xa78278e60a45a0a9d3ccfd7331cb40a5884670ac,0,0.0,1,3.0,3.0,0,0.0,0,0.0,0.0,3.0
0x8df26d751ec3c468c07841897baae3253574bad4,0,0.0,1,2.99,2.99,0,0.0,0,0.0,0.0,2.99
0xc9b49a09504991bf51797a81b55b6874fad864fc,4,110.2694,2,113.25408851,2.984688509999998,2,113.25408851,4,110.26939999,-2.984688520000006,-1.0000007932831068e-08
0xd84ad2586645c55f32c58e1de214ac36be1183bd,3,46.290000000000006,2,49.27030401,2.9803040099999905,2,49.27030401,2,46.19,-3.080304009999999,-0.10000000000000853
0x3b5f22b378ad09f608f47d55ea740c98e9f8fa8e,0,0.0,2,2.96799999,2.96799999,0,0.0,0,0.0,0.0,2.96799999
0xb4f84dd088243555237da44339f684812beda43a,0,0.0,1,2.9,2.9,0,0.0,0,0.0,0.0,2.9
0x463595966a85c4ace4a886ceee634e0d142af152,0,0.0,1,2.9,2.9,0,0.0,0,0.0,0.0,2.9
0x33eecdb98089c7f045cd0c111529343e78ba6cc2,0,0.0,1,2.9,2.9,0,0.0,0,0.0,0.0,2.9
0x880e9f92bee5e09624ff7b0b6791cc7c418e52a4,1,102.58,1,105.47227588,2.8922758799999997,1,105.47227587,1,102.57999999,-2.8922758799999997,0.0
0x0443f4b77da00057e37a151c739c1507e28c7f25,0,0.0,1,2.85714284,2.85714284,0,0.0,0,0.0,0.0,2.85714284
0x1005de837f647dc40bbc85174f0df373520530a9,2,90.0,1,92.85146913,2.851469129999998,1,92.85146913,2,90.0,-2.851469129999998,0.0
0x1acab55af032af761eff463b0f0d9d970376dfdc,1,100.95447079,1,103.80091205,2.8464412599999918,1,103.80091204,1,100.95447079,-2.846441249999998,9.999993721976352e-09
0x5000fc0dbe29e56d7417d33cd75bda95becca3de,0,0.0,1,2.83498408,2.83498408,1,2.83498408,0,0.0,-2.83498408,0.0
0x0703ce91d18721b28a5d8d607db48e6468de0e4d,1,86.87456279,1,89.6804555,2.805892709999995,1,89.68045549,1,86.87456278,-2.805892709999995,0.0
0xb487dfff5ffb7e058fc907a13e8c4bd31ae9a2c9,0,0.0,1,2.8,2.8,0,0.0,0,0.0,0.0,2.8
0x26b09d52e9fee3ea88ac526bca5b0ee3ce32858b,0,0.0,1,2.8,2.8,0,0.0,0,0.0,0.0,2.8
0x7d6691568d78c46eddf17474c46be2b9e55cdd1f,2,39.39,1,42.17738218,2.7873821800000016,1,42.17738218,2,39.39,-2.7873821800000016,0.0
0x06558d37b302f6acab1767f5883994b6c280a3be,2,26.5,1,29.26123837,2.761238370000001,1,29.26123837,2,26.5,-2.761238370000001,0.0
0x2636498c8c7ad880e4f0666c6b83eee1fafff0ff,0,0.0,3,2.7001,2.7001,4,3.00009999,0,0.0,-3.00009999,-0.2999999899999999
0xc4bb406ffc88853df5d38a459e2e7a7d8321c8f6,0,0.0,1,2.69,2.69,1,2.68999999,0,0.0,-2.68999999,9.99999993922529e-09
0xfaf3eaa06a9c14aaa00764f09084a271e2d01bda,1,39.75,1,42.41699624,2.666996240000003,1,42.41699624,1,39.75,-2.666996240000003,0.0
0x709b5a6e51fa604c18bf077d4a1a07f4a48b7698,0,0.0,1,2.66,2.66,0,0.0,0,0.0,0.0,2.66
0x14547f9c3370c0ae5f3b9a9457ea7799633114fa,1,54.39194269,1,57.04407441,2.65213172,1,57.04407441,1,54.39194269,-2.65213172,0.0
0x4fbe604c021b0fb0255c9b4d73e0820db87bfd94,1,54.26602799,1,56.9,2.633972010000001,1,56.9,1,54.26602798,-2.6339720200000016,-1.000000082740371e-08
0x9950afa7ea2966f5d09dba3ad0e2cf5cde57ad88,2,80.69,1,83.3,2.6099999999999994,1,83.29999999,2,80.68999998999999,-2.6100000000000136,-1.4210854715202004e-14
0xc2f8bdca7a2cb5a4a4d5f045db198f88f941c72d,0,0.0,1,2.6,2.6,1,2.6,0,0.0,-2.6,0.0
0x268e4f2c12f0a64536030d3f07fc2b27b6859234,2,102.01429358,3,104.6,2.585706419999994,3,104.6,2,102.01429358,-2.585706419999994,0.0
0xc0457cc46818ee1df400014baf8e626ffa71490c,2,21.00921366,1,23.5104998,2.5012861400000013,1,23.5104998,2,21.00921365,-2.501286150000002,-1.000000082740371e-08
0x74a924b572a7b67caf5cde0eafcf0a1a09bfaba5,0,0.0,1,2.5001,2.5001,1,2.5001,0,0.0,-2.5001,0.0
0x612bb289867365c84fe36537c6029305cc5441e0,0,0.0,1,2.5,2.5,0,0.0,0,0.0,0.0,2.5
0x5f06c581a03b9666ed6c65691195ee3435560c75,0,0.0,1,2.5,2.5,0,0.0,0,0.0,0.0,2.5
0x1e8a29bcd5963b5d8f1b7567440fa9cf9171f2c1,1,50.0,1,52.4566054,2.456605400000001,1,52.4566054,1,50.0,-2.456605400000001,0.0
0xbf4c26b3cb7c6acf96f44b064a94b0c07eb94fb5,0,0.0,1,2.4,2.4,0,0.0,0,0.0,0.0,2.4
0xc8c55115294f9c9c257d8b76eae105d83872d67b,0,0.0,1,2.3,2.3,0,0.0,0,0.0,0.0,2.3
0xca1467149653aae9125d497d3ee90735a1a1e430,1,24.98286216,1,27.17322132,2.19035916,1,27.17322132,1,24.98286215,-2.1903591700000007,-1.000000082740371e-08
0xeed4a0f25ef23c1e4d6435b1158020851a94d1e2,0,0.0,1,2.1,2.1,0,0.0,0,0.0,0.0,2.1
0xf63e8d29357c51ff9665c4936fc42df73dd34224,0,0.0,1,2.1,2.1,1,2.1,0,0.0,-2.1,0.0
0xc56907a1ae882150ddf2f85fb19893948007707a,2,20.2999,1,22.3826619,2.0827618999999977,1,22.3826619,2,20.29989998,-2.0827619199999994,-2.000000165480742e-08
0x4c283dae54a18d624955817f3a846a998027cf07,3,49.673100000000005,1,51.745,2.0718999999999923,1,51.745,3,49.673100000000005,-2.0718999999999923,0.0
0x82c5cca1240267ec7c3caaf8d5297551f5cd9c3b,1,61.97531339,1,63.9935,2.0181866100000008,1,63.99349999,1,61.97531338,-2.0181866099999937,7.105427357601002e-15
0x0a22a3a0f4b7c3b5c139b1b16af2b6d2ce473cf6,0,0.0,2,2.0,2.0,2,2.0,0,0.0,-2.0,0.0
0xf59f963d5082a78475a85ac01fe656b969d3b15d,0,0.0,1,2.0,2.0,0,0.0,0,0.0,0.0,2.0
0xefcbd14787e768275cb8edfcd26d29b582c8123c,0,0.0,2,2.0,2.0,0,0.0,0,0.0,0.0,2.0
0xbce78220dabe6d9b2d64ed6c220dd14a97e1a059,0,0.0,1,1.89891613,1.89891613,1,1.89891613,0,0.0,-1.89891613,0.0
0x0f18115386bb248686e78819377f65057d3d2dcb,0,0.0,1,1.80091863,1.80091863,1,1.80091863,0,0.0,-1.80091863,0.0
0x81c953e9bcc67ab9c38bf82be2e71afaf6b55b37,0,0.0,1,1.8,1.8,0,0.0,0,0.0,0.0,1.8
0xc86327a68cffe01dfbb0080e4dfc8fc0d5c86eb2,2,71.0,1,72.7585011,1.7585011000000037,1,72.7585011,2,71.0,-1.7585011000000037,0.0
0x2ade325e6987846cab79076c89534ebcc1d5ccf1,2,81.5502,1,83.28538683,1.7351868299999893,1,83.28538683,2,81.5502,-1.7351868299999893,0.0
0x63df9cc3c4a5a1b81693db6b763f7100eff24eb9,0,0.0,1,1.72999999,1.72999999,4,5.71009999,1,0.68,-5.03009999,-3.3001
0xe2f03b607a37e4b3f7c9d7f82b48a1116252c87f,0,0.0,1,1.72,1.72,0,0.0,0,0.0,0.0,1.72
0xc5bea3a71870ca443bab902fc7c8eaa416f39974,1,34.0,1,35.7045,1.704500000000003,1,35.7045,1,34.0,-1.704500000000003,0.0
0x4c050c439178ea6c70ddeba9d1274948b60dd918,1,34.32075516,1,36.02301145,1.7022562900000011,1,36.02301145,1,34.32075515,-1.702256300000002,-1.000000082740371e-08
0xd8ba3748100bb6c7699bcd0831c786f66f14ab6b,1,38.47019958,1,40.13722529,1.6670257100000043,1,40.13722529,1,38.47019957,-1.6670257200000052,-1.000000082740371e-08
0xb57244f29287111b97d63488e82214e254a95b0d,1,35.42072662,1,37.03,1.6092733799999976,1,37.03,1,35.42072662,-1.6092733799999976,0.0
0xddf93c14aa03fdb7ad90d23ffd90ff6bcd143d89,0,0.0,1,1.5,1.5,0,0.0,0,0.0,0.0,1.5
0x694c4cd0909e6e953990e37c68af4c94ea256254,1,30.01187265,1,31.50016205,1.4882893999999993,1,31.50016205,1,30.01187265,-1.4882893999999993,0.0
0x8dae56550ee4c82232cf4806ee21c995c66744e0,1,22.0722,1,23.54412886,1.471928860000002,1,23.54412886,1,22.07219999,-1.4719288699999993,-9.999997274690031e-09
0x5f3714c772039b2a9c4fb2b02206dba118045bd5,1,20.63,1,22.00593947,1.3759394700000023,1,22.00593947,1,20.63,-1.3759394700000023,0.0
0x843dc068e1542f126a2abcae6de4d92e77d4edf6,1,25.0,1,26.34709465,1.347094649999999,1,26.34709465,1,25.0,-1.347094649999999,0.0
0xfc4a0ec50e3977015066d16eb095c716d1713e80,0,0.0,1,1.33923347,1.33923347,1,1.33923347,0,0.0,-1.33923347,0.0
0x5103ecbbe744e318b48e81d7506625f04b1085a2,1,28.0,1,29.33362056,1.33362056,1,29.33362056,1,28.0,-1.33362056,0.0
0x365069b1c6eacee41eaeab2159bce4b7e2ecbf3b,1,21.0,1,22.1315595,1.1315595000000016,1,22.1315595,1,21.0,-1.1315595000000016,0.0
0x21fea750a5d1f206b1e1d9290ac14bcc484d2aca,2,65.0,2,66.00000001,1.0000000099999937,2,66.0,2,65.0,-1.0,9.999993721976352e-09
0xf42a41406aca1912db75020c385a273dbf2e7534,0,0.0,1,1.0,1.0,0,0.0,0,0.0,0.0,1.0
0xa4dbdfbbbebe229c17aea1d1f3d701aa5997d014,3,75.0,2,76.0,1.0,2,76.0,3,75.0,-1.0,0.0
0x0c43d588947b3769a8b277282b51c496e6304acb,0,0.0,1,1.0,1.0,0,0.0,0,0.0,0.0,1.0
0x0e60b2e9e44773119fa5a90b8afa2742473a0b31,1,26.4556,1,27.3,0.8444000000000003,1,27.3,1,26.4556,-0.8444000000000003,0.0
0x21d1b55653046fbcd7848cc2f690e4d5aa16484e,25,1029.81423827,25,1030.6353460199998,0.8211077499997828,23,1028.6353460199998,25,1029.8142382699998,1.1788922499999899,1.9999999999997726
0xaa6a9f094b4381c8d02b3ec8969214c4209ebf03,0,0.0,1,0.71428,0.71428,3,1.4285599900000001,0,0.0,-1.4285599900000001,-0.7142799900000001
0x457fbdc215685595a421ccf8e57aa54ac477c182,0,0.0,1,0.71428,0.71428,0,0.0,0,0.0,0.0,0.71428
0xf7c0fa8072cc41144114ab3cb2d6934e39d64396,1,20.45899747,1,21.12524135,0.6662438799999997,1,21.12524134,1,20.45899746,-0.6662438799999997,0.0
0x26644c4abe4c0c2b3c8c2a61a372c8836c6105e9,0,0.0,1,0.6,0.6,1,0.59999999,0,0.0,-0.59999999,9.99999993922529e-09
0x805b6aee01798f45e22f167577b8565cca625d18,2,30.0,1,30.5,0.5,1,30.5,2,30.0,-0.5,0.0
0x252ccc8cfa8fefe3a9101adeac4407f5913cfd3c,0,0.0,1,0.4,0.4,0,0.0,0,0.0,0.0,0.4
0x162e445c25794e4e995ac6e1a55a485e47a92e03,0,0.0,1,0.3,0.3,0,0.0,0,0.0,0.0,0.3
0x78eee51dc5debd54aa15846e4ddabcb899ea9c20,0,0.0,1,0.18682,0.18682,0,0.0,0,0.0,0.0,0.18682
0xedcbd3f2bc3618517cea299187906680d1052cdc,0,0.0,1,0.1,0.1,1,0.1,0,0.0,-0.1,0.0
0xa9b49a98368b10792b644f28e58c3851e2bb1ecf,0,0.0,0,0.0,0.0,1,85.0,0,0.0,-85.0,-85.0
0x8c2f5231274e22c8345ee22f2000659019c0c049,1,19.0,1,19.0,0.0,1,19.0,1,19.0,0.0,0.0
0xb3237450890bbff1707c2d54cd74641026dfddb5,1,152.0,1,152.0,0.0,1,152.0,1,152.0,0.0,0.0
0x27f8bd09603cad09f47266f7a94e624e7e81490d,1,2.17964912,1,2.17964912,0.0,1,2.17964912,1,2.17964912,0.0,0.0
0xd3cc841c107da1e1bc6e0251d1acc5d9836ed650,1,123.91863,1,123.91863,0.0,1,123.91862999,1,123.91862999,0.0,0.0
