chain,hash,signed_amount,date,from,to,reason
T12,874213560296d2a55973d8327af4856da3d25f369ac3d5004d7d8904120139ab,-100.0,2023-10-05T17:27:35.851000+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0xb88384ee60afdb6401c633e9b54835fc1d163ff0,No matching ERC20 transaction found within 23040 min tolerance
T12,e737dbb37acdfdaa63b58715546019a21193a914c429632cae4f9e16e2735801,-100.0,2023-10-05T17:29:40.630000+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0xb88384ee60afdb6401c633e9b54835fc1d163ff0,No matching ERC20 transaction found within 23040 min tolerance
T12,27f08f44d4e4088f4ef30a840cac8db718eaa8de2d831438ef0193088e8515ae,-100.0,2023-10-05T17:31:42.625000+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0xb88384ee60afdb6401c633e9b54835fc1d163ff0,No matching ERC20 transaction found within 23040 min tolerance
T12,315718f3aa9a293f04174b698bc2cb96752d027e5b9c6213fa7d52c464371eae,-100.0,2023-10-05T17:32:52.480000+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0xb88384ee60afdb6401c633e9b54835fc1d163ff0,No matching ERC20 transaction found within 23040 min tolerance
T12,c72e39825e078a7a47e30c86946495013b8c87b0bb38267591859d0c6adf733a,-100.0,2023-10-05T17:33:08.244000+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0xb88384ee60afdb6401c633e9b54835fc1d163ff0,No matching ERC20 transaction found within 23040 min tolerance
T12,c34fcccb2baf9d1cf13128b5016cc5d27ef3f14ab94366428ef34eba32836e2c,-100.0,2023-10-05T17:33:20.739000+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0xb88384ee60afdb6401c633e9b54835fc1d163ff0,No matching ERC20 transaction found within 23040 min tolerance
T12,23b8cfcc5ebb142200ff9cf4cfd8590760b1064984e54c6eefc563cc5e8bcd82,-100.0,2023-10-05T17:34:05.876000+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0xb88384ee60afdb6401c633e9b54835fc1d163ff0,No matching ERC20 transaction found within 23040 min tolerance
T12,574acafbb965ae25aff57f35b7397969d180c053cf1264c49757e58804fdbf2a,-100.0,2023-10-05T17:39:31.734000+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0xb88384ee60afdb6401c633e9b54835fc1d163ff0,No matching ERC20 transaction found within 23040 min tolerance
T12,e9d07c3cde0720fff6c16c93c8628f03a7f8dcdb3d70623aebc3bd1b5ed4c05a,-100.0,2023-10-05T17:44:50.077000+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0xb88384ee60afdb6401c633e9b54835fc1d163ff0,No matching ERC20 transaction found within 23040 min tolerance
T12,892178854353d7454927670ae40e63780852755bf28134ac8cd5126dca1c5ff0,-100.0,2023-10-05T17:46:44.813000+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0xb88384ee60afdb6401c633e9b54835fc1d163ff0,No matching ERC20 transaction found within 23040 min tolerance
T12,63cb0f4a0987e55b7718830b3f8d87ee9ca8ff9564691480846820dbe95758e4,-100.0,2023-10-05T22:53:58.388000+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0xb88384ee60afdb6401c633e9b54835fc1d163ff0,No matching ERC20 transaction found within 23040 min tolerance
T12,cbaceb038bc61868d69e36be2801232b7b6308bc9dd7aab4ed423df5c1d17f42,-100.0,2023-10-05T22:54:26.476000+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0xb88384ee60afdb6401c633e9b54835fc1d163ff0,No matching ERC20 transaction found within 23040 min tolerance
T12,4d8bec2ad9f4b190615bf737288fd98237fdd500c4628408703674290ffb00ba,-100.0,2023-10-05T22:54:50.632000+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0xb88384ee60afdb6401c633e9b54835fc1d163ff0,No matching ERC20 transaction found within 23040 min tolerance
T12,e96813bf936718d1074ec7764037a9f33605066031044e700d44c5771ba95b4c,-100.0,2023-10-05T22:55:16.850000+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0xb88384ee60afdb6401c633e9b54835fc1d163ff0,No matching ERC20 transaction found within 23040 min tolerance
T12,7b1f3c9ef6a5c109a45381574cd56f5a2864a9b8529a38d4a0480cbb79e3ecd4,-100.0,2023-10-05T22:55:36.465000+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0xb88384ee60afdb6401c633e9b54835fc1d163ff0,No matching ERC20 transaction found within 23040 min tolerance
T12,cb782f8f19a128ff0032eda21431f37f3746fed0142c0ef0f10a11bd95db3b1a,-100.0,2023-10-05T22:55:50.812000+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0xb88384ee60afdb6401c633e9b54835fc1d163ff0,No matching ERC20 transaction found within 23040 min tolerance
T12,2dc740e6a0da55066f3f5fabeb9f89b680ceaafc47949e1e54de28d1674f5c72,-100.0,2023-10-05T22:56:17.912000+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0xb88384ee60afdb6401c633e9b54835fc1d163ff0,No matching ERC20 transaction found within 23040 min tolerance
T12,6a27194f21796dd2653d087ea4ca73e2c0b92f186b227c38c61e7fabf6ce7fe7,-100.0,2023-10-05T22:59:47.223000+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0xb88384ee60afdb6401c633e9b54835fc1d163ff0,No matching ERC20 transaction found within 23040 min tolerance
T12,c650c50090ac94d3d164d32188320313d88a3f549884066023ec90b9c23c9a39,-100.0,2023-10-05T23:00:04.849000+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0xb88384ee60afdb6401c633e9b54835fc1d163ff0,No matching ERC20 transaction found within 23040 min tolerance
T12,4c87a72fdbde31ff68d1bc9a93c4bd6e42023dbc904c12b2aae4cbf1146a1fb5,-100.0,2023-10-05T23:00:19.975000+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0xb88384ee60afdb6401c633e9b54835fc1d163ff0,No matching ERC20 transaction found within 23040 min tolerance
T12,facabddaa163aa522882c1e7c47e9ff1861eba4d0f00ee2c59042e51322a8c59,-100.0,2023-10-05T23:00:32.478000+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0xb88384ee60afdb6401c633e9b54835fc1d163ff0,No matching ERC20 transaction found within 23040 min tolerance
T12,aaf3e1db6bea25a7eb51bce2f53a8376bdb768e190b6cca80a2693b352ecfbff,-100.0,2023-10-05T23:00:46.235000+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0xb88384ee60afdb6401c633e9b54835fc1d163ff0,No matching ERC20 transaction found within 23040 min tolerance
T12,7e2434545b95c420d360cfad471a8b1f1f5f889b3590ce48df6c1c3996d28ec9,-100.0,2023-10-05T23:01:09.227000+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0xb88384ee60afdb6401c633e9b54835fc1d163ff0,No matching ERC20 transaction found within 23040 min tolerance
T12,846bc5537f7295cbeebd0956c92cc5fa044d08890c9c021ae6e4d7f10cea53c5,-100.0,2023-10-05T23:01:40.525000+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0xb88384ee60afdb6401c633e9b54835fc1d163ff0,No matching ERC20 transaction found within 23040 min tolerance
T12,aeba86ca7a48d69b2e5a5bcfb7945a2d0fa4e49e3f0ab2101180b6cd01d154e5,-100.0,2023-10-05T23:02:00.582000+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0xb88384ee60afdb6401c633e9b54835fc1d163ff0,No matching ERC20 transaction found within 23040 min tolerance
T12,00157bbd9f463f93973bc91c81f2e0541f638fdd626565346444bdd11fcba52d,-100.0,2023-10-05T23:04:04.269000+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0xb88384ee60afdb6401c633e9b54835fc1d163ff0,No matching ERC20 transaction found within 23040 min tolerance
T12,8082aa32f472d6b92f665943767e94a9a28422554ff03d86e536f2036bf324a3,-100.0,2023-10-05T23:05:48.942000+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0xb88384ee60afdb6401c633e9b54835fc1d163ff0,No matching ERC20 transaction found within 23040 min tolerance
T12,e0f46996aaab0d7e9a33fd86839a06fec1cfae6a98d89dc09afd3c974e173163,-100.0,2023-10-05T23:15:37.602000+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0xb88384ee60afdb6401c633e9b54835fc1d163ff0,No matching ERC20 transaction found within 23040 min tolerance
T12,7c5d5587591e74bf5169fe72b142d66fb0091a40067a6728370b8de55ac58cf5,-100.0,2023-10-05T23:15:58.016000+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0xb88384ee60afdb6401c633e9b54835fc1d163ff0,No matching ERC20 transaction found within 23040 min tolerance
T12,9426c948860d577c86376f865966225c4a3ff294f098ad0c50955aafe2ef6303,-100.0,2023-10-05T23:16:23.129000+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0xb88384ee60afdb6401c633e9b54835fc1d163ff0,No matching ERC20 transaction found within 23040 min tolerance
T12,1037adc11a609e9d208538aa62eed2ad09688f4e3e1a5754cd838bddce7d9e75,-100.0,2023-10-05T23:26:13.043000+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0xb88384ee60afdb6401c633e9b54835fc1d163ff0,No matching ERC20 transaction found within 23040 min tolerance
T12,9e3eafa0c2c5f7d0cd01078c7b889410db612d529eae13ae5c83ce1dcc1debf9,-100.0,2023-10-05T23:27:30.426000+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0xb88384ee60afdb6401c633e9b54835fc1d163ff0,No matching ERC20 transaction found within 23040 min tolerance
T12,c2bf526902c0e699112f60b028b8ec097e39b7f494d8659e8119a7f36053ce13,-100.0,2023-10-05T23:27:55.227000+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0xb88384ee60afdb6401c633e9b54835fc1d163ff0,No matching ERC20 transaction found within 23040 min tolerance
T12,72b08d123e7b9425e205390cd19425c6ba99272448c17d4c323b0c55a0516ad9,-100.0,2023-10-05T23:29:36.247000+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0xb88384ee60afdb6401c633e9b54835fc1d163ff0,No matching ERC20 transaction found within 23040 min tolerance
T12,4aadfc37372a37a2dc1f2e3c2d7831738d265386f29f83f00b8599dfe83b01a7,-100.0,2023-10-05T23:30:02.171000+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0xb88384ee60afdb6401c633e9b54835fc1d163ff0,No matching ERC20 transaction found within 23040 min tolerance
T12,59ac5e9b83c6c397cd64f94e1dcb43c74822c2490b87bc38a5a883aadc75e841,-100.0,2023-10-05T23:33:02.073000+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0xb88384ee60afdb6401c633e9b54835fc1d163ff0,No matching ERC20 transaction found within 23040 min tolerance
T12,a1e155d8f0e5d68439c92858e41fbfe4cd0de22e25d5324cee6280a494cfef7f,-100.0,2023-10-05T23:34:26.923000+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0xb88384ee60afdb6401c633e9b54835fc1d163ff0,No matching ERC20 transaction found within 23040 min tolerance
T12,c297e9400f3d1e35431d8c2adbd8a5f4e050f5e12f47f44a4486bb621bcd92d5,-100.0,2023-10-05T23:39:41.861000+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0xb88384ee60afdb6401c633e9b54835fc1d163ff0,No matching ERC20 transaction found within 23040 min tolerance
T12,c26439952214e9da6b5ad28c6de4d9c949d7b5a4014d221645f870148bdf51cb,-100.0,2023-10-05T23:39:55.084000+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0xb88384ee60afdb6401c633e9b54835fc1d163ff0,No matching ERC20 transaction found within 23040 min tolerance
T12,1a6ded968f430cd7ec0b65f2554865f6e7ab0ec02baba83a9ec27d1e53496819,-100.0,2023-10-05T23:45:15.349000+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0xb88384ee60afdb6401c633e9b54835fc1d163ff0,No matching ERC20 transaction found within 23040 min tolerance
T12,1c045795a91cd97e188296aee4569bcda0d36fa5ffb3d808a13634d2c55d2911,-100.0,2023-10-05T23:45:33.607000+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0xb88384ee60afdb6401c633e9b54835fc1d163ff0,No matching ERC20 transaction found within 23040 min tolerance
T12,42a3f10ce919ca496939df3a9588f5c8c24aafaff7df2cfac8ce0faa5b950e2d,-100.0,2023-10-05T23:46:02.669000+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0xb88384ee60afdb6401c633e9b54835fc1d163ff0,No matching ERC20 transaction found within 23040 min tolerance
T12,febc2c6dc1ac51aa51a2b208da50e55976c0465285a1168285fc8018876389df,-100.0,2023-10-05T23:46:15.181000+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0xb88384ee60afdb6401c633e9b54835fc1d163ff0,No matching ERC20 transaction found within 23040 min tolerance
T12,1e1dd786af7888709e8bdde6807c394e6c4d715afbfb9774a68e55ea732ba8f5,-100.0,2023-10-05T23:46:36.528000+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0xb88384ee60afdb6401c633e9b54835fc1d163ff0,No matching ERC20 transaction found within 23040 min tolerance
T12,406490f5f2717537ee92fe7226aa8f450901a466ef23e762c9222cbe055f890d,-100.0,2023-10-05T23:46:50.171000+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0xb88384ee60afdb6401c633e9b54835fc1d163ff0,No matching ERC20 transaction found within 23040 min tolerance
T12,9cc98ff271a49c3879ef4de404121f7687165cae1d85718a26f03dccd1cda45f,-100.0,2023-10-05T23:47:05.215000+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0xb88384ee60afdb6401c633e9b54835fc1d163ff0,No matching ERC20 transaction found within 23040 min tolerance
T12,546ef69f4e331f9561c4ec5e3bd60b038cafdd53a743570edf1aaa36f9971b0d,-100.0,2023-10-05T23:47:20.440000+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0xb88384ee60afdb6401c633e9b54835fc1d163ff0,No matching ERC20 transaction found within 23040 min tolerance
T12,e4cf4178069a7aca228d575c4872cf6845ada8d109d9156a701cef78f9396a93,-100.0,2023-10-05T23:47:34.720000+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0xb88384ee60afdb6401c633e9b54835fc1d163ff0,No matching ERC20 transaction found within 23040 min tolerance
T12,d77ef33a3374fa57be9c83a6cd46b51453b2c9266addc2e687bb28a64e7d4f11,-100.0,2023-10-06T01:58:49.983000+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0xb88384ee60afdb6401c633e9b54835fc1d163ff0,No matching ERC20 transaction found within 23040 min tolerance
T12,055d7d117679f32a20baf993998017176af83e2f6d111ee0b65b0b86ecbd3c35,-100.0,2023-10-06T02:01:38.473000+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0xb88384ee60afdb6401c633e9b54835fc1d163ff0,No matching ERC20 transaction found within 23040 min tolerance
T12,7b685b8404c63445cf3cab74ab02c1623536f490b88dc2222d4336aed24571a1,-100.0,2023-10-06T02:01:48.896000+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0xb88384ee60afdb6401c633e9b54835fc1d163ff0,No matching ERC20 transaction found within 23040 min tolerance
T12,b117050b54d335203f9a11c1c6442b6d053267b122dd692464eb2196f0377ecd,-100.0,2023-10-06T02:02:16.582000+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0xb88384ee60afdb6401c633e9b54835fc1d163ff0,No matching ERC20 transaction found within 23040 min tolerance
T12,ad7080ac1c7b48c276da3280a9f6733e6df7409bf3df93ec6159d244b8db79bf,-100.0,2023-10-06T02:02:55.390000+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0xb88384ee60afdb6401c633e9b54835fc1d163ff0,No matching ERC20 transaction found within 23040 min tolerance
T12,a2512d93108cd200ed48be0bf993cfdce67837a091dfe378e5e818cfcad56aa3,-100.0,2023-10-06T02:11:46.613000+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0xb88384ee60afdb6401c633e9b54835fc1d163ff0,No matching ERC20 transaction found within 23040 min tolerance
T12,b9116a23e6d49101515afaa4344a9bcdfdf0d57184c5913c7c1cf90191c12f45,-100.0,2023-10-06T02:18:59.891000+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0xb88384ee60afdb6401c633e9b54835fc1d163ff0,No matching ERC20 transaction found within 23040 min tolerance
T12,a9ceaa68e99b4c9623c73e831246bf927e92c3aea9cff2f86d7e9ea34d591e2b,-100.0,2023-10-06T02:19:14.684000+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0xb88384ee60afdb6401c633e9b54835fc1d163ff0,No matching ERC20 transaction found within 23040 min tolerance
T12,ebc1485340b4597d49a2c860f59435a9d3976a3fc1176206b0329597ffad1f63,-100.0,2023-10-06T02:19:52.966000+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0xb88384ee60afdb6401c633e9b54835fc1d163ff0,No matching ERC20 transaction found within 23040 min tolerance
T12,7b58d024c8c6e047dc4dfe5216b4ab0286f24f264d0ef04ae998eb9dc26b7027,-100.0,2023-10-06T02:23:52.103000+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0xb88384ee60afdb6401c633e9b54835fc1d163ff0,No matching ERC20 transaction found within 23040 min tolerance
T12,5fed10b1c1818fd0275586e7a0a4c3bb2a46e67307f802faceee843316611301,-100.0,2023-10-06T02:24:08.732000+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0xb88384ee60afdb6401c633e9b54835fc1d163ff0,No matching ERC20 transaction found within 23040 min tolerance
T12,f3bd0e2a34f60c8ffedbe8d6f3aa4d6a735fdd562cb0b17c10607bc7d7860edc,-200.0,2023-10-06T06:48:14.360000+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0xb88384ee60afdb6401c633e9b54835fc1d163ff0,No matching ERC20 transaction found within 23040 min tolerance
T12,9ffe22d3f87983e017ea2c1d47622debf296364bb4628bf4bd62e879f544797e,-200.0,2023-10-06T06:48:42.806000+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0xb88384ee60afdb6401c633e9b54835fc1d163ff0,No matching ERC20 transaction found within 23040 min tolerance
T12,37f33910ace8e61d1d1d44a88206f958a92e2e2f2800515856504117ffeed00c,-200.0,2023-10-06T06:50:30.253000+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0xb88384ee60afdb6401c633e9b54835fc1d163ff0,No matching ERC20 transaction found within 23040 min tolerance
T12,93742cb9291b0d1ee84c084f7d6e8989908e1ae16062db80b3025e79cd5ceb5e,-200.0,2023-10-06T06:50:52.524000+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0xb88384ee60afdb6401c633e9b54835fc1d163ff0,No matching ERC20 transaction found within 23040 min tolerance
T12,79832860a063cd94a48e615049840b824138a18c3298674c9d59a4e8f8dd1975,-200.0,2023-10-06T06:51:50.779000+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0xb88384ee60afdb6401c633e9b54835fc1d163ff0,No matching ERC20 transaction found within 23040 min tolerance
T12,27387529482983b394e17e83790147009c83361db383c1be61cf5968ffac2539,-1000.0,2023-10-06T06:53:47.819000+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0xb88384ee60afdb6401c633e9b54835fc1d163ff0,No matching ERC20 transaction found within 23040 min tolerance
T12,b5cda2d220facdb169147b96895e635e1b745ba51f43d10a05454d6849c283e1,-1000.0,2023-10-06T06:55:32.760000+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0xb88384ee60afdb6401c633e9b54835fc1d163ff0,No matching ERC20 transaction found within 23040 min tolerance
T12,f0d6d6a3b8bc763d58dfd034d88c6599f3fd710f3d1f1de44c8abefa2e04c497,-2.0,2023-10-09T14:15:13.162000+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0x5ecb58b96486d97ff7d0fb67287ff5289d181ac6,No matching ERC20 transaction found within 23040 min tolerance
T12,a45c28948d1b7506c960ac26c9b7dbf2c4b5ab916d0e39229ae484f95214db53,-2.0,2023-10-09T14:15:52.624000+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0x5ecb58b96486d97ff7d0fb67287ff5289d181ac6,No matching ERC20 transaction found within 23040 min tolerance
T12,6bff8ab941104c2005a8d89dc69aa19b1bd467de49731fbaa53ebff785d71063,10.0,2023-10-09T14:52:59.743000+00:00,0x5ecb58b96486d97ff7d0fb67287ff5289d181ac6,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,No matching ERC20 transaction found within 23040 min tolerance
T12,1b11f308e2bc6980dc8610712952ad8a4958a9bc2c34718e6cc6ac62cbaf19bd,-14.0,2023-10-09T15:03:17.915000+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0x5ecb58b96486d97ff7d0fb67287ff5289d181ac6,No matching ERC20 transaction found within 23040 min tolerance
T12,1ab41db7ef7148a2e279895467697b3b3471b13c95d3562a4cf8e1656947e4d9,-14.0,2023-10-09T15:14:23.727000+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0x5ecb58b96486d97ff7d0fb67287ff5289d181ac6,No matching ERC20 transaction found within 23040 min tolerance
T12,c2d6f667be2b6d568a1f6181e085bd1e834fe3d2b2ebb90ad33e0c2441fdf1dd,-14.0,2023-10-09T15:15:49.700000+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0x5ecb58b96486d97ff7d0fb67287ff5289d181ac6,No matching ERC20 transaction found within 23040 min tolerance
T12,70dc9f1450a0dc531c19169f99b0b3acbf879cae9779dd7d381b9eb1918070d5,-2.0,2023-10-09T16:02:53.773000+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0x5ecb58b96486d97ff7d0fb67287ff5289d181ac6,No matching ERC20 transaction found within 23040 min tolerance
T12,d50de45f75a2f5eaf2faa7af4e0a153307b00644e4fad9d73669fa0c9554b905,2.99,2023-10-09T16:40:03.525000+00:00,0x5ecb58b96486d97ff7d0fb67287ff5289d181ac6,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,No matching ERC20 transaction found within 23040 min tolerance
T12,c0f88a584802d8a7005785c02abf612078d297cc45191fbbfd458e93634c1e17,-4.99,2023-10-09T16:40:21.485000+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0x5ecb58b96486d97ff7d0fb67287ff5289d181ac6,No matching ERC20 transaction found within 23040 min tolerance
T12,76ee8bcdb535ffa842aa8fdcf429f151bc282099ea7ca9e392ad536a2dba3969,-4.99,2023-10-09T16:41:03.610000+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0x5ecb58b96486d97ff7d0fb67287ff5289d181ac6,No matching ERC20 transaction found within 23040 min tolerance
T12,849fe2f86ad50a425d737373562b191a3d923f0268e7f4a9bfadb0d9eb562c53,-4.99,2023-10-09T16:41:26.737000+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0x5ecb58b96486d97ff7d0fb67287ff5289d181ac6,No matching ERC20 transaction found within 23040 min tolerance
T12,729317613f9535fcd939b90cd84d61030c76af8ece715f8f0ccd2d68c9123f5d,-4.99,2023-10-09T16:41:56.576000+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0x5ecb58b96486d97ff7d0fb67287ff5289d181ac6,No matching ERC20 transaction found within 23040 min tolerance
T12,800a6a4774b5c016f63ca1e7bacf094c53ff547c805b2ad5b94d0a57072eb2c7,-4.99,2023-10-09T16:42:15.008000+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0x5ecb58b96486d97ff7d0fb67287ff5289d181ac6,No matching ERC20 transaction found within 23040 min tolerance
T12,7acfa777252c2b5b8048f7d0c87dddc13e18e4986902f84192f9137215e0115d,-4.99,2023-10-09T16:42:34.636000+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0x5ecb58b96486d97ff7d0fb67287ff5289d181ac6,No matching ERC20 transaction found within 23040 min tolerance
T12,da5d486b2c1e8847f1d835427cd157dcf5ec0e5c998bc453114bc23325ce5699,-4.99,2023-10-09T16:43:00.647000+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0x5ecb58b96486d97ff7d0fb67287ff5289d181ac6,No matching ERC20 transaction found within 23040 min tolerance
T12,85dffd1be650a8d0d97ca1c2ecbafdc47fa0559e0a13b62977f215dfa393e0c7,9.9,2023-10-09T16:44:07.884000+00:00,0x5ecb58b96486d97ff7d0fb67287ff5289d181ac6,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,No matching ERC20 transaction found within 23040 min tolerance
T12,c4f4475f34165ced59b3a2d6f03737406b93c3800f2f3c93313e403d6d52fb89,-25.0,2023-10-09T16:45:10.595000+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0x5ecb58b96486d97ff7d0fb67287ff5289d181ac6,No matching ERC20 transaction found within 23040 min tolerance
T12,d4da173bfca3dd48ffca914013fb21cb15b60fc30eec201560d7a3e6911a7035,-25.0,2023-10-09T16:45:50.043000+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0x5ecb58b96486d97ff7d0fb67287ff5289d181ac6,No matching ERC20 transaction found within 23040 min tolerance
T12,eec3f4b67e0fb4aeb0f2871f40c9156021642314ea2237a7997a10991b822feb,-25.0,2023-10-09T16:46:04.380000+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0x5ecb58b96486d97ff7d0fb67287ff5289d181ac6,No matching ERC20 transaction found within 23040 min tolerance
T12,0ca9d8ca55aa431766257e6d709b0df93615976af7ed2937d62181504d58b2a5,90.0,2023-10-09T16:46:44.371000+00:00,0x5ecb58b96486d97ff7d0fb67287ff5289d181ac6,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,No matching ERC20 transaction found within 23040 min tolerance
T12,6083c0229706a52d7336c4b7c9a1416f2b736f8d55c7519b807aa2310f431565,10.0,2023-10-09T16:54:26.822000+00:00,0x5ecb58b96486d97ff7d0fb67287ff5289d181ac6,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,No matching ERC20 transaction found within 23040 min tolerance
T12,f1b82fc3d1ccee50b7bf352e0bbcf3c2e67040cd1c4cfde5ed26644843a1e0dd,-109.0,2023-10-09T16:54:51.323000+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0x5ecb58b96486d97ff7d0fb67287ff5289d181ac6,No matching ERC20 transaction found within 23040 min tolerance
T12,8901328622e1f733eb2e9102b50865d54de124cfa39169efa41bfd6df1f1dd11,-109.0,2023-10-09T16:55:13.057000+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0x5ecb58b96486d97ff7d0fb67287ff5289d181ac6,No matching ERC20 transaction found within 23040 min tolerance
T12,bfb5847114949eb4be6edbeafbf27586b37ab571c8747397f9ae34303ddf78e3,-109.0,2023-10-09T16:55:38.753000+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0x5ecb58b96486d97ff7d0fb67287ff5289d181ac6,No matching ERC20 transaction found within 23040 min tolerance
T12,4586d736086ce186e231c4988e2cd587cd19066551d6fd959e91bb4335b3a305,-109.0,2023-10-09T16:56:16.524000+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0x5ecb58b96486d97ff7d0fb67287ff5289d181ac6,No matching ERC20 transaction found within 23040 min tolerance
